Date,80%60d,90%60d,95%60d,97.5%60d,100%60d,102.5%60d,105%60d,110%60d,120%60d,80%30d,90%30d,95%30d,97.5%30d,100%30d,102.5%30d,105%30d,110%30d,120%30d
2007-08-30,34.36263,29.5796,26.0046,24.0892,22.1542,20.2598,18.5012,15.6312,14.428,39.16119,31.7205,27.2844,24.7024,22.0188,19.5452,17.6755,16.516,17.15219
2007-08-31,33.44763,28.4876,24.9778,23.0935,21.1932,19.3227,17.5431,14.364,12.88731,37.03869,30.2627,25.9736,23.4901,20.948,18.5734,16.5693,14.2412,13.70838
2007-09-04,32.82213,27.6057,24.1054,22.2304,20.3344,18.4665,16.7195,13.7633,13.02838,37.09069,29.5267,25.035,22.5167,19.9936,17.6873,15.7491,13.7719,13.62613
2007-09-05,34.07288,29.3711,25.9191,24.0708,22.1951,20.3307,18.5279,15.2925,13.77463,38.25581,31.6691,27.219,24.7483,22.236,19.8387,17.7602,14.8618,14.20638
2007-09-06,34.17669,29.0874,25.6042,23.7436,21.8564,19.9822,18.1976,15.0233,13.66238,37.20131,30.9382,26.4335,23.9326,21.4119,19.0715,17.0266,14.2704,13.90563
2007-09-07,36.12719,31.1394,27.7757,25.9629,24.1142,22.2706,20.4753,17.3161,15.1235,39.39363,33.3353,29.119,26.6774,24.1409,21.7045,19.6081,17.0765,16.74888
2007-09-10,36.74313,31.6767,28.3473,26.5754,24.7711,22.969,21.2195,18.0853,15.70919,39.97763,34.3226,30.1254,27.6748,25.116,22.6377,20.528,17.8791,17.70019
2007-09-11,34.48512,29.6645,26.3259,24.5473,22.7537,20.9848,19.3015,16.2643,14.435,37.26,31.6662,27.5864,25.2877,22.9493,20.6899,18.5935,15.092,14.06538
2007-09-12,34.35563,29.5687,26.2419,24.4599,22.6579,20.8778,19.162,16.114,14.24513,37.63719,31.6425,27.4616,25.1208,22.7505,20.4681,18.4159,15.4531,14.91013
2007-09-13,34.708,29.2779,25.8205,24.0185,22.2104,20.426,18.7145,15.5656,13.94938,37.49581,31.2764,27.0435,24.6906,22.3095,20.0042,17.8816,14.566,13.78788
2007-09-14,34.98619,29.3781,25.8719,24.0526,22.2336,20.4464,18.7451,15.6574,14.0985,37.86988,31.5091,27.1105,24.6538,22.1894,19.8552,17.7754,14.879,14.56831
2007-09-17,35.67038,30.2858,26.8427,25.0334,23.2132,21.4185,19.712,16.6403,14.74363,38.97431,33.193,28.7205,26.1881,23.6345,21.2208,19.1109,16.2588,16.06669
2007-09-18,31.01819,25.9435,22.5773,20.819,19.0499,17.2852,15.5605,12.4243,11.83963,37.25438,27.4287,23.4734,21.0736,18.5872,16.1352,13.9734,12.3152,12.31519
2007-09-19,30.5215,25.5559,22.0508,20.2335,18.4072,16.5901,14.8374,11.964,11.58913,33.63731,27.5493,22.764,20.2638,17.7796,15.3897,13.4441,12.7366,12.73663
2007-09-20,31.233,25.8666,22.3767,20.573,18.7807,17.0235,15.3535,12.4584,11.88269,34.8785,27.8188,23.2067,20.6911,18.2122,15.8728,13.9639,13.3889,13.69131
2007-09-21,29.70181,24.9105,21.3663,19.5437,17.7369,15.9743,14.2839,11.4804,11.10419,32.46931,26.0493,21.5227,19.0693,16.6204,14.3106,12.566,12.3281,12.33988
2007-09-24,30.24488,24.783,21.3809,19.6185,17.8615,16.1326,14.4722,11.7094,11.17413,32.81781,26.3693,21.8296,19.4372,17.0979,14.8813,13.1964,13.3329,13.59731
2007-09-25,29.83038,24.4767,21.0186,19.2286,17.472,15.7778,14.2266,11.8993,11.50288,32.52663,25.621,21.2359,18.9383,16.6725,14.5459,12.8576,11.9993,12.023
2007-09-26,28.356,23.5355,20.1322,18.4099,16.7196,15.0848,13.572,11.3835,11.06588,30.84581,24.7128,20.3687,18.0694,15.8026,13.6858,12.1262,11.4878,11.53688
2007-09-27,28.45188,23.0144,19.6113,17.896,16.22,14.6091,13.1422,11.2657,10.94038,31.2195,24.2724,19.8331,17.5893,15.3872,13.312,11.8721,11.5214,11.6255
2007-09-28,28.90981,23.7993,20.3935,18.6806,16.9952,15.3568,13.8244,11.4482,10.83731,31.85181,25.1654,20.7479,18.5028,16.3024,14.2119,12.532,11.1465,11.224
2007-10-01,29.84119,23.8351,20.2757,18.4811,16.7133,14.9955,13.3971,11.2159,10.85063,33.443,25.1262,20.4246,18.1359,15.8648,13.7023,12.2057,11.764,11.8985
2007-10-02,30.54319,24.0501,20.4954,18.7232,16.9767,15.2842,13.693,11.4115,10.96163,33.759,25.5332,20.7892,18.4507,16.1416,14.0353,12.4505,11.3199,11.46863
2007-10-03,30.51813,24.5681,20.9973,19.2195,17.4757,15.7877,14.2125,11.8111,11.13038,33.74281,25.9455,21.1879,18.852,16.5594,14.3831,12.7212,11.4815,11.625
2007-10-04,30.25369,24.3111,20.7043,18.9115,17.1604,15.4764,13.9317,11.7033,11.17281,33.42219,25.4304,20.8491,18.6033,16.3778,14.2769,12.6725,11.5048,11.61863
2007-10-05,28.72781,23.1321,19.6462,17.9098,16.1908,14.5208,12.987,11.0251,10.64119,32.0965,24.4088,19.726,17.4619,15.2357,13.1225,11.5663,10.6887,10.8095
2007-10-08,28.6905,23.3771,19.9086,18.1964,16.5368,14.9762,13.6539,12.1218,11.84263,31.60919,24.557,19.8984,17.6607,15.4876,13.5258,12.2383,11.8803,11.94663
2007-10-09,28.13813,22.3655,19.0256,17.3563,15.7285,14.2034,12.9232,11.4056,11.14988,29.35669,22.7227,18.705,16.6758,14.6527,12.7764,11.4783,10.9904,10.99038
2007-10-10,28.60538,22.9588,19.6284,17.9532,16.3027,14.7306,13.3691,11.6391,11.29681,29.99319,23.3272,19.1722,17.1272,15.1133,13.2547,11.9408,11.4234,11.42338
2007-10-11,29.5555,24.2628,20.9907,19.3643,17.7801,16.2813,14.9588,13.1458,12.65931,31.8405,25.1186,21.1373,19.1686,17.2308,15.3835,13.8076,12.3271,12.32713
2007-10-12,29.18619,23.687,20.3856,18.7582,17.1712,15.6686,14.3393,12.6241,12.26131,30.85669,24.5464,20.3619,18.3171,16.3023,14.3902,12.904,12.0457,12.04569
2007-10-15,31.25063,25.0514,21.6446,19.977,18.3671,16.8551,15.5152,13.6334,13.1065,33.59313,26.3695,21.8875,19.7477,17.6899,15.7573,14.1273,12.638,12.638
2007-10-16,31.50181,25.5786,22.2481,20.6291,19.0588,17.5601,16.1969,14.0198,12.99281,33.8785,26.5415,22.3717,20.2934,18.2776,16.3927,14.828,13.6272,13.62863
2007-10-17,30.32863,24.9629,21.6272,19.9462,18.308,16.761,15.3825,13.408,12.7365,34.23688,25.7133,21.2709,19.0654,16.9213,14.8894,13.2456,12.2372,12.23719
2007-10-18,30.24081,24.5966,21.2918,19.6188,17.9753,16.4188,15.0615,13.1365,12.70031,32.272,24.8991,20.7517,18.7149,16.6923,14.7745,13.1979,12.1443,12.11938
2007-10-19,33.80613,27.6547,24.2683,22.5881,20.9375,19.3633,17.9388,15.7119,14.8505,36.38631,29.0823,24.8097,22.7219,20.7186,18.8974,17.2757,15.2576,15.071
2007-10-22,31.7115,26.6125,23.5358,21.9281,20.3092,18.73,17.2945,15.013,13.91688,35.51319,27.9237,23.889,21.807,19.7542,17.8356,16.1736,14.5086,14.27519
2007-10-23,31.0865,25.5539,22.3779,20.738,19.0986,17.5236,16.0933,13.8355,12.947,33.89781,26.7647,22.6658,20.5102,18.3837,16.4151,14.8161,14.3262,14.31231
2007-10-24,31.72738,26.1612,22.9468,21.2911,19.6247,17.9999,16.5125,14.2095,13.48,34.95588,27.1981,23.4123,21.3004,19.1459,17.0919,15.3953,14.648,14.67081
2007-10-25,31.65863,26.4628,23.2825,21.5937,19.8803,18.2059,16.6752,14.4227,14.00238,34.16237,27.7827,23.9374,21.833,19.6913,17.582,15.7311,14.2243,14.7505
2007-10-26,29.55638,25.033,21.8785,20.2117,18.5264,16.8603,15.2834,12.5433,11.93588,31.97719,25.9085,22.1425,20.1042,17.9827,15.871,14.0615,12.2178,12.20213
2007-10-29,29.70981,24.9106,21.7901,20.1443,18.4895,16.8713,15.3633,12.796,11.94019,32.2085,25.9934,22.1772,20.1729,18.118,16.1204,14.5275,13.7395,13.60663
2007-10-30,30.45813,25.7957,22.667,21.0225,19.3588,17.7161,16.151,13.3013,12.39313,32.55369,27.227,23.4799,21.4277,19.3179,17.2486,15.4336,13.2749,13.17369
2007-10-31,29.13788,23.9646,20.7591,19.0901,17.4092,15.7533,14.1776,11.6329,11.10938,32.64063,24.8909,21.0603,18.9857,16.8155,14.7073,13.0384,11.4054,11.44569
2007-11-01,32.90713,27.6796,24.5241,22.8915,21.237,19.5896,18.0152,15.2466,13.8975,35.45412,29.4608,25.6857,23.5974,21.4664,19.3721,17.5268,15.7741,15.42719
2007-11-02,33.482,27.9419,24.7206,23.051,21.357,19.6605,18.0076,14.8936,13.18,36.175,29.2405,25.3209,23.2714,21.1527,19.0162,17.0336,14.4757,13.57419
2007-11-05,34.27987,28.8055,25.4779,23.756,22.0174,20.301,18.6687,15.7893,14.08088,37.02288,30.3477,26.4498,24.3238,22.1125,19.9647,18.0424,15.6323,14.90281
2007-11-06,32.07681,26.5154,23.2682,21.6024,19.9342,18.2881,16.69,13.9404,12.79381,32.75269,26.8767,23.32,21.4774,19.6082,17.7435,15.8533,13.2435,13.2435
2007-11-07,36.14938,30.392,27.0979,25.4008,23.6849,21.9727,20.3123,17.2464,14.46781,37.64381,31.5957,28.0374,26.1521,24.2062,22.2324,20.324,16.9522,14.5625
2007-11-08,36.34719,30.2578,27.0035,25.3147,23.5994,21.8958,20.2406,17.1837,13.87931,37.69031,31.2025,27.5676,25.6155,23.5888,21.5449,19.5634,16.2857,14.87769
2007-11-09,38.16381,32.0485,28.7502,27.0525,25.334,23.6221,21.9463,18.7738,15.10981,40.65187,33.5117,29.794,27.8605,25.8818,23.9061,21.9799,18.6869,16.93369
2007-11-12,39.30231,32.819,29.3744,27.6059,25.8224,24.0561,22.333,19.1045,14.94738,42.4975,34.8188,30.7438,28.6436,26.5245,24.4117,22.3513,18.8136,17.25487
2007-11-13,35.28769,29.0593,25.5148,23.701,21.8757,20.0703,18.3288,15.0834,12.7795,37.37788,30.2042,26.0251,23.8321,21.5913,19.4186,17.3926,14.3523,13.88413
2007-11-14,36.78688,30.2954,26.7588,24.9478,23.1256,21.3142,19.5506,16.3003,13.23131,39.54487,32.6541,28.6757,26.5453,24.3265,22.0472,19.784,15.8641,14.2395
2007-11-15,38.50981,32.1484,28.5547,26.7269,24.8939,23.0746,21.3094,18.0016,14.34113,41.8625,34.5877,30.4573,28.2898,26.0634,23.7983,21.5536,17.6887,15.668
2007-11-16,36.81131,30.4775,26.9575,25.1516,23.3346,21.5404,19.8088,16.6216,13.85169,38.55219,31.9411,27.7937,25.5545,23.2082,20.8471,18.6174,15.4443,14.92531
2007-11-19,37.13213,31.4396,28.0075,26.2025,24.3659,22.5343,20.7816,17.6593,14.688,37.64437,32.28,28.6177,26.5991,24.4661,22.272,20.1825,17.291,17.63863
2007-11-20,35.19681,30.1321,26.981,25.3055,23.5965,21.8884,20.2347,17.2844,14.53281,35.559,30.7932,27.5574,25.6829,23.6407,21.4734,19.3969,16.5923,16.88769
2007-11-21,36.0025,31.156,28.1984,26.6097,24.9884,23.3747,21.8233,19.05,16.50838,36.69769,31.4987,28.7444,27.2265,25.6167,23.939,22.2687,19.5977,19.53413
2007-11-23,34.13913,29.7695,26.8261,25.2587,23.6695,22.0902,20.5662,17.7395,15.30619,35.46063,30.5835,27.8692,26.3149,24.6269,22.8326,21.016,17.8491,16.36431
2007-11-26,36.55288,32.7403,29.8387,28.3193,26.7692,25.2078,23.6742,20.7185,17.79969,37.98419,33.3523,30.8307,29.3808,27.8283,26.198,24.5413,21.5139,18.90019
2007-11-27,32.8535,30.0415,27.483,26.0363,24.5579,23.0803,21.6222,18.804,16.61919,35.22838,30.4038,28.0612,26.6934,25.1765,23.5408,21.8691,18.9882,17.25831
2007-11-28,30.94019,28.1839,25.434,23.9109,22.3596,20.804,19.28,16.3991,14.84788,34.60963,28.9395,26.1397,24.5688,22.8594,21.0729,19.3435,16.5799,15.31119
2007-11-29,30.99081,28.3154,25.5468,24.0184,22.4643,20.909,19.3821,16.4989,15.0605,34.7025,28.5718,25.8528,24.3169,22.6339,20.8783,19.1942,16.6386,15.54681
2007-11-30,30.171,27.8138,25.0368,23.5482,22.0361,20.5205,19.0367,16.3631,15.03813,33.75219,27.8752,25.0822,23.4704,21.7082,19.8721,18.1006,15.2313,13.66319
2007-12-03,30.19563,28.2158,25.4985,23.9976,22.4702,20.9337,19.4165,16.5792,15.47319,34.84469,28.3939,25.533,23.9588,22.2411,20.4196,18.6372,15.7012,14.14919
2007-12-04,29.94663,28.2078,25.5506,24.1447,22.7138,21.2777,19.8516,17.024,15.90181,33.9135,28.018,25.4545,23.9857,22.3811,20.704,19.0899,16.6088,15.24419
2007-12-05,28.84281,27.1515,24.3917,22.9187,21.411,19.8796,18.3459,15.6672,15.09813,34.11688,27.2703,24.3374,22.7275,20.9926,19.1973,17.4968,14.7353,13.54569
2007-12-06,27.0835,25.6278,22.9253,21.4413,19.9251,18.3939,16.8752,14.3484,14.04288,32.82588,26.018,22.8111,21.1012,19.2992,17.5042,15.8344,13.3,12.87938
2007-12-07,26.95081,25.7459,23.0986,21.6312,20.1332,18.6149,17.1038,14.525,14.19581,32.68788,25.9695,22.8072,21.1118,19.3206,17.512,15.8557,13.4612,12.92663
2007-12-10,26.93469,25.7074,22.9253,21.4552,19.9498,18.4195,16.8946,14.5973,14.59163,32.45519,26.0978,22.8409,21.0665,19.2265,17.382,15.6798,13.0244,12.55331
2007-12-11,28.55731,27.8632,25.302,23.89,22.4464,20.9859,19.5246,16.9183,16.51988,31.28781,28.0331,25.1851,23.5548,21.8602,20.1913,18.6078,16.1755,15.71138
2007-12-12,28.21419,27.3283,24.5342,23.0974,21.6451,20.1873,18.7445,16.0001,15.32469,32.01469,27.4719,24.4457,22.764,21.031,19.287,17.6044,14.6491,13.87438
2007-12-13,28.6075,27.7458,24.8847,23.4043,21.8988,20.3804,18.866,15.8893,15.30469,31.79831,27.3412,24.4306,22.7761,21.0435,19.2937,17.5587,14.4301,13.89513
2007-12-14,28.28188,27.9069,25.4404,23.9828,22.4987,21.0027,19.5243,16.7303,16.207,32.33731,27.8915,24.9729,23.3088,21.574,19.8671,18.2835,15.9785,15.96181
2007-12-17,29.82,29.5222,26.9786,25.5532,24.1058,22.6422,21.1804,18.358,17.83119,32.66919,28.7073,26.3542,24.9157,23.3496,21.7422,20.1849,17.5497,16.46831
2007-12-18,28.828,28.4506,25.7786,24.3639,22.9192,21.4471,19.9587,17.2427,16.89688,31.02181,27.0396,24.5145,23.0031,21.379,19.7495,18.2674,16.3232,16.8385
2007-12-19,27.58019,27.3067,24.7739,23.4076,22.0124,20.5937,19.1654,16.5473,16.18369,31.54919,26.0272,23.3793,21.8546,20.2154,18.5843,17.15,15.55,16.29919
2007-12-20,26.92,26.5509,23.8722,22.4436,20.9809,19.498,18.0152,15.1836,14.56688,31.90719,25.4628,22.5412,20.9001,19.1461,17.3923,15.8598,14.2966,14.35269
2007-12-21,24.97563,24.7463,21.8456,20.3554,18.8521,17.3424,15.8471,13.2448,12.98081,30.902,24.2425,20.5206,18.6106,16.6773,14.8742,13.4959,13.5059,14.11
2007-12-24,24.26131,24.4121,21.6771,20.1434,18.6012,17.0578,15.5424,12.8203,12.44613,30.72819,24.2398,20.5782,18.643,16.6772,14.8613,13.4549,12.9723,13.05163
2007-12-26,24.31438,24.4649,21.646,20.1007,18.5599,17.0274,15.5257,12.8071,12.371,29.74319,24.2589,20.7681,18.8765,16.9593,15.1262,13.6034,12.5769,12.60663
2007-12-27,25.75338,25.8885,23.0775,21.5529,20.0204,18.482,16.9521,14.1098,13.5925,29.60119,25.8008,22.4054,20.5139,18.5313,16.6211,15.0584,14.0484,14.77431
2007-12-28,26.17019,26.3038,23.4982,21.9747,20.4491,18.935,17.4474,14.7369,14.33313,29.71681,25.8516,22.633,20.805,18.8895,17.0729,15.5313,13.924,13.72069
2007-12-31,27.32369,27.4325,24.6898,23.1813,21.6679,20.157,18.675,15.7973,15.16819,29.84019,27.1121,24.1325,22.413,20.6392,18.8756,17.2173,14.5491,14.13331
2008-01-02,27.7275,28.0403,25.4311,24.0052,22.5533,21.0844,19.6074,16.6019,15.8875,31.32438,27.7988,24.8377,23.2978,21.6681,19.9884,18.4181,16.2513,16.04838
2008-01-03,26.76219,27.2437,24.6785,23.2864,21.8695,20.433,18.9818,16.0184,15.29713,31.25169,26.8882,24.1022,22.6835,21.1826,19.6127,18.0652,15.4589,14.8335
2008-01-04,28.62338,28.4273,26.0618,24.7819,23.4557,22.0848,20.6673,17.707,17.38338,31.15388,28.4902,25.7725,24.4344,23.0083,21.4927,19.9594,17.3591,17.05131
2008-01-07,27.85269,27.947,25.4121,24.0788,22.7181,21.3395,19.9403,17.0513,16.76969,30.22438,27.9342,25.2131,23.7975,22.3134,20.7961,19.3222,16.8343,16.35837
2008-01-08,29.23769,29.4957,27.1279,25.8022,24.453,23.0846,21.7039,18.9243,19.11719,31.38663,29.7502,27.1025,25.7361,24.295,22.7939,21.2811,18.4429,17.61263
2008-01-09,28.1915,28.1074,25.6696,24.3738,23.0393,21.6813,20.3024,17.5155,17.35612,28.64038,28.0337,25.5428,24.1377,22.664,21.1424,19.5839,16.4403,15.89188
2008-01-10,27.5845,27.4912,24.9724,23.6336,22.2547,20.8583,19.4525,16.6904,16.71281,28.14213,27.5255,25.0353,23.591,22.0536,20.4656,18.8707,15.9022,15.548
2008-01-11,27.61969,27.7031,25.4808,24.2578,22.9838,21.6714,20.3446,17.8236,18.03138,28.09788,27.6766,25.4983,24.2204,22.8522,21.4243,19.9806,17.2647,16.84931
2008-01-14,26.84688,26.8076,24.5228,23.2753,21.9774,20.647,19.3046,16.6517,16.38369,27.35569,26.8816,24.4965,23.1308,21.6838,20.195,18.7085,16.0128,15.475
2008-01-15,27.04838,27.3524,25.4538,24.2685,23.0472,21.7955,20.5283,18.0591,18.11131,27.39131,27.0141,25.1059,23.9317,22.6468,21.2798,19.8907,17.3414,16.79062
2008-01-16,27.75969,27.7145,25.5514,24.3854,23.1899,21.9749,20.7474,18.2986,18.431,27.93088,27.5779,25.7238,24.5819,23.3385,22.025,20.6819,18.1236,17.6405
2008-01-17,30.93188,30.4838,28.3772,27.2622,26.1162,24.9461,23.7659,21.3938,21.12488,32.513,32.1475,29.8471,28.5382,27.1663,25.757,24.349,21.6571,21.146
2008-01-18,30.574,30.0375,27.6538,26.4353,25.2052,23.979,22.7569,20.3605,19.913,31.54419,30.9346,28.3489,26.959,25.5268,24.0861,22.6636,20.0246,19.661
2008-01-22,33.49031,32.2788,29.5304,28.1161,26.6835,25.2434,23.7921,20.8638,19.83719,35.70738,35.1523,32.1522,30.4354,28.6209,26.7524,24.8663,21.2426,20.8265
2008-01-23,32.05031,30.9786,28.2616,26.8628,25.4373,23.9927,22.5346,19.5869,18.6945,34.29838,33.8719,30.5756,28.7493,26.8454,24.9078,22.9785,19.3155,19.19431
2008-01-24,31.26913,30.4,27.5992,26.1543,24.6846,23.207,21.7241,18.7722,17.94319,32.92331,32.7008,29.3764,27.5328,25.6173,23.6856,21.7748,18.3202,18.50431
2008-01-25,32.85631,31.6169,28.9038,27.5159,26.1102,24.6966,23.2811,20.4483,19.10612,34.13519,33.8393,30.6352,28.9189,27.1539,25.3767,23.6212,20.3402,20.5495
2008-01-28,31.78,30.4131,27.6305,26.1957,24.7504,23.3133,21.883,19.0579,17.67769,32.04119,32.1338,28.9817,27.2347,25.4325,23.6373,21.8896,18.8683,19.27963
2008-01-29,31.44813,29.8475,27.1279,25.722,24.3006,22.8857,21.474,18.6837,17.39231,31.99081,31.9542,28.6803,26.9192,25.1123,23.3128,21.5657,18.6187,19.13769
2008-01-30,31.911,30.2184,27.4994,26.0796,24.6458,23.2077,21.7711,18.9388,17.80713,31.91719,31.9957,28.8071,27.0657,25.2764,23.4809,21.7503,19.018,19.16013
2008-01-31,31.22181,29.2956,26.5301,25.102,23.6585,22.2136,20.7787,17.9334,16.33969,30.71363,30.9019,27.556,25.7725,23.9415,22.1125,20.3675,17.6119,18.20631
2008-02-01,30.14569,27.9716,25.2121,23.774,22.3142,20.8535,19.4001,16.5174,14.8635,28.861,28.9859,25.5471,23.7427,21.8948,20.0891,18.4509,16.573,17.04969
2008-02-04,32.20831,29.3769,26.6252,25.197,23.7606,22.3392,20.932,18.1962,16.24288,30.15781,30.4707,27.2522,25.5295,23.7759,22.0564,20.4561,18.1623,18.82063
2008-02-05,34.645,31.6149,28.938,27.5656,26.1821,24.7968,23.4315,20.7576,18.26263,32.91631,33.0465,29.8585,28.2061,26.5136,24.8033,23.1391,20.2981,20.40463
2008-02-06,35.81269,32.3341,29.7016,28.3326,26.9404,25.5387,24.1496,21.4418,18.1195,33.91781,32.9926,30.0897,28.5741,27.024,25.448,23.8675,20.7039,19.60981
2008-02-07,34.72019,31.2321,28.6306,27.2623,25.8637,24.4519,23.0495,20.3214,17.09581,32.56163,31.673,28.8156,27.3149,25.7743,24.2038,22.621,19.4347,18.42669
2008-02-08,35.42319,31.5332,28.8272,27.4247,26.0035,24.5916,23.1969,20.5386,17.50181,33.1575,32.088,29.0595,27.4895,25.8974,24.3019,22.706,19.5698,18.70713
2008-02-11,34.70687,30.802,28.1528,26.753,25.3265,23.9067,22.5066,19.8662,16.87181,32.22838,31.4702,28.4988,26.9079,25.2685,23.5922,21.8873,18.452,17.49619
2008-02-12,34.38531,30.2333,27.5334,26.112,24.6661,23.2271,21.8162,19.1664,16.23613,31.35969,30.7593,27.82,26.2194,24.5637,22.8831,21.1945,17.8794,17.0915
2008-02-13,33.01481,28.9697,26.2671,24.8426,23.399,21.9684,20.5649,17.9482,15.53081,29.83581,28.9861,25.9297,24.2808,22.5984,20.906,19.2366,16.2706,15.991
2008-02-14,33.52837,29.298,26.6985,25.341,23.9684,22.6082,21.2895,18.8594,16.275,30.25519,29.8211,27.1066,25.6227,24.0836,22.5026,20.9098,17.7449,16.7945
2008-02-15,33.68738,29.1954,26.5946,25.2411,23.8716,22.515,21.1938,18.7469,16.08388,29.94019,29.3569,26.6416,25.1629,23.6301,22.069,20.4899,17.3569,16.67213
2008-02-19,33.52,29.0327,26.5027,25.1884,23.8573,22.5257,21.226,18.8084,16.00581,30.32269,29.7734,26.9352,25.3952,23.8008,22.1701,20.548,17.4469,16.75419
2008-02-20,32.11988,27.9586,25.4069,24.0648,22.7111,21.4009,20.1528,17.9657,16.08688,28.84513,28.2834,25.5484,24.0176,22.4147,20.7868,19.1814,16.3886,15.9315
2008-02-21,33.3345,28.837,26.2397,24.868,23.4833,22.1236,20.8407,18.5781,16.44012,30.05019,29.3321,26.4441,24.8704,23.2368,21.5885,20.0046,17.4309,16.94312
2008-02-22,32.17269,28.0635,25.4032,24.0112,22.6091,21.2367,19.9281,17.5799,15.4295,29.03881,28.0674,25.2061,23.6225,21.9645,20.2794,18.6274,15.7743,15.28688
2008-02-25,32.08631,27.2701,24.6607,23.298,21.9206,20.5638,19.2378,16.7308,14.61119,28.67969,26.9483,24.1516,22.6045,20.9942,19.3986,17.9048,15.9378,15.47588
2008-02-26,30.98331,26.2009,23.615,22.265,20.909,19.5868,18.3211,16.0581,14.67363,28.397,26.1172,23.1789,21.5909,19.9586,18.3802,16.9757,15.3987,15.10813
2008-02-27,31.38763,26.9365,24.4247,23.1111,21.7792,20.4562,19.1519,16.6485,14.70688,29.027,26.685,23.8399,22.3151,20.7437,19.1946,17.7415,15.7462,15.23738
2008-02-28,31.99788,27.5819,24.9827,23.6258,22.2634,20.9409,19.6642,17.3292,15.4015,29.886,27.3349,24.6,23.0677,21.4684,19.8966,18.4548,16.6222,16.2145
2008-02-29,34.70613,30.2649,27.7031,26.3613,25.0046,23.6745,22.3934,20.0473,17.61281,33.308,30.5069,27.8196,26.3222,24.7544,23.1849,21.675,19.1315,17.71963
2008-03-03,33.76831,29.4811,27.0261,25.7428,24.4483,23.1858,21.9831,19.8365,17.5115,33.51913,30.1436,27.4575,25.943,24.3511,22.7775,21.3114,19.1124,18.77831
2008-03-04,32.98169,28.9564,26.5717,25.3096,24.0212,22.7427,21.5002,19.2112,17.01513,32.22738,29.2173,26.6815,25.2648,23.7559,22.2418,20.8275,18.7668,18.17781
2008-03-05,32.61969,28.291,25.8652,24.5945,23.2985,22.0059,20.7496,18.4215,16.42087,32.458,28.5512,25.8836,24.4181,22.8735,21.3388,19.9491,18.1971,18.01031
2008-03-06,34.61612,30.6556,28.1382,26.8295,25.5129,24.2135,22.9721,20.7252,18.19919,34.63,31.4663,28.8784,27.4186,25.8693,24.2964,22.8349,20.7277,20.56638
2008-03-07,34.94719,30.7972,28.2788,26.9434,25.5912,24.2646,22.9886,20.7134,18.3825,34.69212,31.2224,28.7197,27.2797,25.7112,24.0949,22.5787,20.5936,21.96513
2008-03-10,36.347,32.3817,29.9228,28.5938,27.2381,25.8985,24.6121,22.2707,19.14138,36.49881,33.0354,30.5827,29.2201,27.7525,26.2137,24.6993,22.2441,21.37563
2008-03-11,34.13188,29.6662,27.0342,25.7049,24.3892,23.1057,21.8822,19.6441,17.24469,35.619,30.6446,27.8269,26.3051,24.6978,23.0515,21.4853,19.019,17.32431
2008-03-12,34.71788,30.5322,27.9368,26.6196,25.3156,24.0504,22.8315,20.5741,17.80931,35.30488,31.2068,28.528,27.0437,25.4833,23.9086,22.3974,19.8981,18.542
2008-03-13,34.81969,30.5119,27.8666,26.5396,25.2365,23.9784,22.7581,20.4653,17.68188,35.62988,31.1782,28.3937,26.888,25.3282,23.7561,22.2153,19.4826,17.99563
2008-03-14,37.727,33.0692,30.461,29.1206,27.7947,26.5212,25.3272,23.224,20.78581,41.12919,35.2956,32.3652,30.8315,29.2492,27.6504,26.1066,23.5285,22.3335
2008-03-17,38.43031,33.8765,31.1537,29.7228,28.2937,26.9136,25.6046,23.2362,19.93381,40.43363,36.0391,33.1771,31.6027,29.9507,28.2607,26.6054,23.7382,22.0525
2008-03-18,34.27713,29.4179,26.618,25.2449,23.9047,22.6095,21.3675,19.0635,16.81131,36.93288,31.014,27.7654,26.0553,24.2634,22.4248,20.6616,18.0457,17.581
2008-03-19,37.51062,32.5176,29.6893,28.2465,26.8324,25.4924,24.2201,21.9152,18.94938,39.78088,34.1663,31.0304,29.2826,27.426,25.5833,23.9135,21.7582,24.06369
2008-03-20,35.44613,30.1704,27.3789,25.9949,24.6539,23.3564,22.1065,19.8122,17.67513,38.29381,31.0478,27.5956,25.7258,23.7814,21.9092,20.3221,18.8414,21.845
2008-03-24,34.55369,29.5508,26.77,25.3924,24.0254,22.6753,21.3326,18.7,15.8505,37.74763,30.7234,27.1661,25.2587,23.2847,21.418,19.8279,17.9407,21.16463
2008-03-25,33.9155,29.3824,26.6233,25.2504,23.887,22.5378,21.1908,18.5471,16.01663,36.85481,30.3997,26.9965,25.1418,23.209,21.375,19.7981,17.9902,18.87731
2008-03-26,34.12719,29.6746,27.015,25.687,24.3891,23.106,21.8368,19.3789,16.88287,36.33981,30.0124,27.0234,25.4159,23.7287,22.0441,20.5025,18.5158,18.53837
2008-03-27,33.86388,29.5871,27.0373,25.7572,24.4926,23.2518,22.0385,19.6962,16.99813,35.81831,30.2076,27.3364,25.7599,24.087,22.3813,20.807,18.6782,18.72062
2008-03-28,33.0585,29.3794,26.9649,25.733,24.5168,23.3299,22.1777,19.9872,17.52488,34.993,29.7441,27.0609,25.6063,24.0708,22.5048,21.0296,18.9094,18.44369
